titles,intros,genres
선독점악마와골프하다,어릴적사고로곱사등이가되는바람에무수한놀림과괴롭힘을당했던장연호골프선수가되겠다는일념하나로골프장캐디를하면서분투를한다하지만신체적결함때문에한계에부딪치고죽을것같은절망에빠진다그러던어느날차량이폭발하면서악마와고승의사리가연호의이마속으로파고든다그런데그사리들은죽은것이아니었고여전히막강한마력과법력을품어내는존재들이었다그리고마침내그런사리들이활동을개시했다,스포츠판타지
선독점가장은만능빌런,최강의조직을만들고최악의빌런이되어정의를표방하는썩어버린놈들을도려내겠다가족의안전과평화그리고미래를위해얼마든지악이되어주마상태창회귀빙의,현대판타지퓨전
선독점조로갑질하기,상위가지배하는세상개천에서용이나올수있는가아닙니다세상은그렇게녹록하지않습니다애초에개천에는용이살수없기때문입니다적어도강까지는자력으로헤엄쳐나가야합니다주인공은너무힘든삶을살았습니다그렇게살의고통스러운생을스스로마감합니다가슴속에는배신감과처절한후회뿐다시년을거슬러살의과거로회귀합니다이건지친삶을다시금풀어보기를바라는신의은총입니다그러나아무런치트키가없습니다밑바닥삶을살았던주인공에게주식이나로또같은정보도없고천재적인두뇌도없습니다오로지다가올미래에겪었던단하나비트코인과관련된지식을통해성공해야합니다성장통을겪고극복하며결국조원의자금을만든주인공이펼치는세상진정한갑질을보여드리겠습니다,판타지현대판타지
선독점회귀조폭격투의신되다,원래싸움을잘했는데능력까지얻었다지상최강의사나이가되어보자학원액션복싱격투기양아치청소정의구현바른주먹,판타지현대판타지
선독점현질해서발롱도르까지,피지컬이쓰레기라인생이망한축구선수가있다노오오력으로도커버가안되던피지컬이젠사서쓰겠다회귀시스템능력현질과금부자미드필더축구꿀잼환생병맛,스포츠
선독점신선한한의사,등선한무당도사현명진인몇백년의세월을거슬러현대에서환생했다전생에가졌던단전의내공은사라지고신선의기운인선기가쌓여있다선기로환자를치료하고금창약을만들어팔면돈을벌수있을까,현대판타지판타지
선독점몰락한가문의영주가되었다,천재외과의사김정우검과마법드래곤이있는세상으로떨어지다몰락한기사가문의영주가된정우는결심했다이제메스가아닌검을잡기로,판타지퓨전
선독점장군의둘째아들,만약대한민국의가없었다면,현대판타지대체역사
선독점아름다운천재조련사,힐링감동반려동물동물조련귀여운동물들사랑행복동물을조련할수있는이능을얻었다범부에서천재로빈털터리에서수백억자산가로이능과함께지독한불운아에서엄청난행운아로바뀐건덤,현대판타지드라마
라이어,사기꾼바이엔의유쾌한인생역전기,판타지
선독점역대급재벌내맘대로산다,돌아왔다이제내맘대로살아보겠다,현대판타지대체역사
신세계의지배자,블루스카이용병대순위일레븐이성광새롭게펼쳐진세상밖으로그가나섰다능력자와괴물의오랜전쟁끝에찾아온평화어릴적부터괴물과싸우며자란전쟁고아이성광은세상밖으로나가좋아하는여자도만나고이제자기맘대로살려했지만전쟁은끝난것이아니었다악몽을건드리지마라이번에는철저히깨부숴주마,현대판타지판타지
선독점무림해결사백결,기억을잃고몸에백개이상의기우고때운상처로백결이라스스로이름지은정체불명의사나이무림해결사인강호산인단목우은침탈혼단목수수부녀와함께거대한중원무림을쾌도난마의기세로뚫고나가는유쾌상쾌통쾌한무협입니다,무협판타지
선독점절대반지로등급용병,용병이지켜야할가지규칙용병에게무료봉사란없다어떤의뢰든반드시단실버라도받아라받은의뢰는반드시완료한다실력이안되면어려운의뢰를받지마라어떤경우라도내건강과목숨이최우선이다고용주가의뢰완료후보수를주지않으면그건도적이다죽여도무방하다,퓨전판타지
선독점슬라임능력으로세계최강,코끼리를집어던지는개미호랑이를물어뜯는토끼드래곤보다강한슬라임이있다그게요즘세상이다,현대판타지판타지
선독점역주행밴드회차,모든것을얻고오직꿈하나만을잃었던삶회귀후단하나도잃지않기로결심했다,현대판타지드라마
선독점삼국지손책전,인물무력재력명예로도모자라절세미녀마누라까지지랄맞은성격과짧은수명빼고모든것을다가진남자강동의소패왕손책만화소설시뮬레이션게임으로도부족해이제는골동품수집까지나섰다삼국지라면환장하는대한민국대직장인이서준어느날갑자기눈을떠보니최강사기캐인손책의몸에빙의해버렸다현대로돌아가는그날까지날고기는제후와장수책사들이판을치는난세에서기필코살아남아야만한다젠장나진짜살아서돌아갈수있는건가대체역사퓨전판타지먼치킨환생물차원이동물제왕탄생통쾌함유쾌함비장함,대체역사퓨전
선독점레벨광산재벌,전세계유일무이가상현실게임불멸과호감도상승특전의레벨그가땅을파면재벌이된다게임판타지레벨재벌안보면손해,게임판타지
선독점골을넣는스트라이커,그에겐모든것이부족하다하지만스트라이커는골로증명한다과거작필드위의설계자밭갈던축신축왕바뀐제목전지적위치선정골을넣는스트라이커,스포츠현대판타지
선독점드라마쓰는재벌가막내,재벌집막내로환생했다이제부턴내마음대로하고싶은거하면서살거다,현대판타지
선독점어서와요한류식당,떴다한류요리사한식으로세계를넘다,현대판타지
선독점대장장이아빠가돌아왔다,처자식을먹여살리기위해게이트로향했던한집안의가장그가년만에돌아왔다누구도따라할수없는아이템제작법을익힌채로힐링가족대장장이먼치킨,판타지퓨전
선독점강철네크로맨서,내해골은철그럭대는티타늄해골이다,현대판타지퓨전
선독점과거에서재능이쏟아져,물건의과거에서재능을가져올수있다고,현대판타지퓨전
추방당한각성자는행복을,각성첫날오해로인한사건으로지구추방년형을받는다개척캠프에서생존을위해버티다얻은또다른기회버려지는것들로부터마나를얻고그것을활용해성장하게되는데쉽지않은세상이지만살아보려한다,퓨전판타지
슬기로운회귀생활은반지,가문의이익을위해길러진개황재건철저히이용당하다토사구팽되어버린그날급으로각성해병신취급을받던과거로회귀했다이건그냥나잖아그런데급헌터의힘이그대로다,현대판타지판타지
선독점스킬조합으로꿀빠는공무헌터,게이트가열린지년만에새롭게발견된스킬조합공식우연히만든전설스킬카드로회귀해버렸다오직나만이조합공식을알고있다이번생은편하게공무헌터나하면서꿀빨아보련다,현대판타지퓨전
선독점칠생전팔생기,리터너즈연재를끝내고새작품으로돌아왔습니다칠전팔기에서따온칠생전팔생기입니다제목그대로딱일곱번죽고여덟번살지는않습니다그보다더많을지도모르겠네요그많은시간동안독자여러분들도주인공의삶을즐겨주셨으면합니다저도계속함께할수있기를바랍니다,퓨전판타지
선독점내가옳다,년넘게다닌회사가폐업해서실직자가된강석호폐업을준비하는동안망한회사출신의신임대표는직원들은나몰라라하고자신만챙긴다대표라고떠들어댔던놈이자신의사리사욕을위해책임감없이직원들을대하는것에크게실망하고분노한다하지만그가할수있는일은없었고결국직원들은흩어진다미래를걱정하던그는인생을바꿀뉴스레터를발견하고우연한기회로대기업마라전자의임원이된다이제까지겪어보지못한낙하산임원의행보는모두를놀라게하고강석호는눈치보지않고자신이원하는대로앞으로나아간다,현대판타지드라마
선독점먹튀투수의회귀,역대급투수에서역대급먹튀투수가된이지훈그에게다시한번선택할수있는기회가찾아왔다,스포츠현대판타지
선독점천마신교사무직마법사가,고장난마법사인내가악명높은천마신교의사무직에합격했다분노조절장애환자들이가득하지만직원복지는최상인이곳에서조용한직장생활을꿈꾼다천마신교사무직마법사가되었다라이트무협일상무협힐링무협,무협퓨전
적대자,나는년전사람이다년후는망하기직전이었다인공지능덕분에사회가유지되고있었다그외에는아는게많이없다사고로깨어나보니까년후였거든그런데뭔가이상하다년후의사람목숨은하찮기그지없었다아무런준비도없이괴물이랑싸우란다아니다특수능력은주어졌으니까맨몸은아닌가하지만가서뒤지란건다르지않다장난해그래서부셔버리려고,판타지퓨전
그식인인어는죽어야한다,게이트가열리고나는제왕이되었다나는각성했다처음보는이라는등급으로게이트에서나온몬스터식인인어에게복수하기위해헌터가되었지만인어들이이상하다어느날부터인어가나를공격하지않는다오직나만모든이의공포의대상이된인어들은나를보며누군가를추억하고있었다당신이우리의진정한제왕이잖아요왜기억을못해요그리고선명해지는과거의기억들무언가잘못되었다,판타지퓨전
선독점헌터가문의천재는사실귀,년만에깨어난그의머릿속엔천년의경험이축적되어있다,현대판타지
역대급천재가너무강함,각성재능다필요없다오러는물론마법과신성력까지돈만있으면누구라도헌터가될수있는세상그런세상에서검과마법의천재가전생했다복수의칼날을품고서,판타지
선독점무림서부,무공이실존하는세상에환생한주인공바다너머의땅은그가알던세상이맞을까,무협판타지
선독점이고깽이후천년,이세계고등학생깽판이후천년신과같은한명의초인은세계에어떤영향을남겼을까등장인물이작가의지능을넘을수없다면등장인물을바보로만들면된다,판타지퓨전
선독점아카데미급의아저씨,노상방뇨술먹고싸우기진상중의진상헌터면허취소당하다우연한기회에몬스터에게준버프정체된급에서성장하는돌파구가되다,현대판타지퓨전
마운드,투수의팔은소모품이야쓰면쓸수록망가지게되어있어제팔은그렇지않아요오히려더강해질거예요불의의교통사고로허리를다쳐반신불수가되었던천재소년김현수그가메이저리그마운드를정복하기위해걸어가는치열한삶의이야기,스포츠퓨전
선독점시한부기사가되었다,똥밭에서굴러도이승이낫다고했던가또한번의기회살아남기위해서라면무슨짓이라도할것이다,판타지현대판타지
천재감독이되다,축구매니저능력을얻은대칸잉글랜드부리그부터챔피언스리그우승에이르기까지최고의구단을만들어내축구명장이되다,스포츠판타지
던전드루이드,신부님과함께고아원과자신의생존을위해서사람을죽이며살았던태산박새로운꿈을향해나아가다,판타지퓨전
선독점년만에돌아온연금술사,너무강해지니뭔가자꾸나온다그냥지구로돌아가서힐링한다,현대판타지판타지
