titles,intros,genres
선독점밑바닥부터재벌까지,고아원에서자랐지만피나는노력끝에결국검사가된한도윤하지만현대통령의비리를쫓다가정치인그리고기레기들에의해서비리검사로낙인찍히게된다그런데사고로생을마감하고눈을떠보니년살의몸으로돌아와있는게아닌가공익을위해정의를위해그딴건이제필요없다그냥내마음대로살거다뭐기분이내키면가끔가다좋은일을할수도있는거고,현대판타지판타지
선독점드래곤을유괴하다,아기드래곤들의보호자가된어느회귀자의이야기,퓨전현대판타지
램버트,인생을다바쳐충성했다하지만돌아온것은처절한죽음뿐년전으로회귀한램버트다시는그렇게살지않겠다신성력도오러도마기도모든게그의것더처절하고더웅장한램버트의인생회차가시작된다,판타지퓨전
선독점이스포츠매니저,최고의선수보다는최적의선수를뽑는다돌아온세대게이머이스포츠감독의이야기,스포츠현대판타지
선독점경여년,드라마화중국소설황제의사생아대체역사동양풍판타지현대에서병으로죽음을맞이하고경국의권문세가범씨가문의서자로환생한범한비상한머리와재능을겸비한그는평탄하고평화로운삶을살고자한다그러나서자라는이유로온갖고난과역경을겪으며목숨까지위협을받는다결국살아남기위해재능을발휘하는범한경국의문호로명성을떨치고급제하여관리로서명성을떨친다이윽고황제의눈에띄어황제의측근이될기회를손에넣는범한젊은나이에승승장구하며명망높은관리로이름을알리고황제의신임을얻으며명실상부황제의최측근으로서권력을휘두르는자리에오른다그렇게범한은평탄하고평화로운삶을손에넣었다그러나그를둘러싼엄청난비밀에직면하며또다시고난에빠지게되는데텐센트에서방영한중국드라마경여년의원작소설원제작가묘니주작기간객등유명작품다수장야는년중국웹소설어워드금상드라마제작방영중번역엔터스코리아박영란이영주이서연,판타지무협
선독점역대급재능의공작가막내,제국의공작가도련님이되었다지난생의경험과역대급재능을가지고,판타지
선독점청동기시대에서살아남기,이게무슨소리야에잇청동기라니청동기라니말도안돼어허허허헠기원전세기한반도청동기시대변기도휴지도없다불편한것천지인데맹수놈들이나를습격할수있는야생그자체의땅양변기를만들어사용하는그날까지문명을만들어보자신이라는녀석은그래도양심은있네그래머릿속에서인터넷은되잖아,대체역사퓨전
선독점역대급재벌손자가되었다,년나는재벌가손자가되었다,현대판타지판타지
선독점역대급천재재벌,재벌가로환생해서싹쓸어버린다,현대판타지퓨전
선독점마법사의마법습득일지,마법을가르쳐주는신비한반지덕에마법사가된글렌진짜마법사가되기위해여행길에오르다,판타지
선독점전생하는서클대마도사,서클대마도사카렌불멸의마법을통해새로운삶을살아간다이번엔이든이라는이름이던가제법마나에재능이있던모양이로군만약괜찮은스승이라도만났더라면인생이바뀌었을것인데쯧쯧쯧이몸이대신하여성공한인생을살아주마,판타지
선독점최고의밥상,대한제국고종의마지막숙수영주년이지난대한민국에최고의밥상을차리다석빙고라니석빙고가이리아무데나즐비하다니이,현대판타지퓨전
선독점홈플레이트의타짜,아시아의거포권마신명전입성에실패하고회귀하여생각을고쳐먹다잘난놈제끼고못난놈보내고전부인같이멘탈흔드는여자들다거르고가고말거다명예의전당,스포츠현대판타지
선독점오픈월드속방랑용병,수많은괴물과악마전설들에도전하여당신의이야기를완성하시오나의기나긴여정은저문장하나로시작되었다,판타지퓨전
선독점황제의서유럽정복기,그는황제가될운명이었다시골기사의아들비열함과배신이가득한중세유럽을정복하다,대체역사퓨전
선독점돈잘법니다,인생회차는돈을잘번다,현대판타지
선독점음모로세계정벌,메이백작가의장남브라이언메이평범한이등병으로강제입대하다가혹한군생활을통해모략가로서의자기를깨닫고음모로세계를정벌한다,판타지
선독점지옥도거부한악마,지옥의이단아로환생형에처해트롤이되었다트롤의몸에서인간의몸으로또지옥의죄수의몸에서신이되려하는광마의생존기,판타지무협
전생마인,소교주를지키기위해강해지라했다그것이소교주를지키는그림자의숙명이라했다한평생그것을위해살았다그런데내가죽던그날천마가말했다너는너무강해졌다고그것이내가죽어야할이유라고헌데무슨조화일까천마에대한분노와복수심에불타며눈을감은내게새로운삶이열렸다삼류문파의소문주로서생과다름없는한심한몸으로하실로빌어먹을하늘이다,무협
선독점나는전생을기억한다,전생이암살자였다는사실하나만으로는인생이극적으로바뀌지않았다그전화가걸려오기전까지는안녕하십니까대한민국외교부입니다,현대판타지퓨전
선독점위대한가문의검술천재가,위대한가문의낙오자백우진에게새로운기회가찾아왔다새로운퀘스트가도착했습니다,판타지무협
선독점힐러가살벌하다,치유의권능이죽음의힘앞에무릎꿇었다그때나는한명의강력한적을베는것이수천명을살리는것보다낫다는걸깨달았다,판타지
선독점오늘의운세로인생역전,돌아가신할머니가매일같이오늘의운세를보낸다그런데다맞는다고운세드라마기획피디제작사,현대판타지드라마
선독점카지노의전설대마법사되다,천재도박사강세훈복수를하기위해거대조직을치려다오히려쫓기는신세가된다그러다블랙홀에떨어져마법을얻게되는데과연그의복수는성공할것인가,판타지현대판타지
선독점방랑용병의식도락여행일지,용병으로서전쟁에참여하여이제지칠대로지친로얀전쟁이끝나고세계를일주하는방랑용병로얀의여행이시작된다,판타지
전역날세상이박살났다,병장이장군연대중대조교앞으로이틀뒤전역예정그런내게부사수라는놈이이렇게말했다연무문나설때까지끝난게아닙니다게다가전쟁이라도나면바로소집되지말입니다이틀뒤전쟁그이상의사건이터졌다정확히는세상이박살났다그날연대에전역자는또한명있었다,현대판타지
멸망에서돌아온기갑파일럿,회귀기갑학원외계인들의침략으로멸망해가는인류미래를바꾸기위해다시돌아왔다인덕원은최강의로봇을타고출격한다,판타지현대판타지
선독점굿카페,이아니라푸닥거리하는그굿,현대판타지퓨전
선독점내눈에미래기업가치가보여,고아로힘겹게살아가던안정우에게벼락맞은이후로신기한일이벌어졌다미래의기업가치가눈에보인다고일주후한달후일년후미래의기업가치를보고투자에성공하는안정우의재벌성공기,현대판타지
극단적으로축구하는놈,만번의절박한외침마침내축구를하고싶다는간절한바람이이루어졌다축구의신추크자르알의선택을받아시작한제의축구인생이전의비루한삶을벗어던지고세계최고의축구스타가되어뭐든최고를추구하는넘치는삶을살아야겠다,스포츠현대판타지
선독점투수끝타자시작,비참한순간에겪은회귀새로운삶에서는새로운길을걷는다,스포츠현대판타지
선독점재벌가복덩이,삶을끝내기위해마포대교로올라간나그때걸려온생명의전화한통이내인생을바꾸었다,현대판타지드라마
선독점어떤천재엑스트라의회귀,회귀자의상황과결과를빅데이터로분석하여가장높은생존률을이끌어낼만한선택을도출했습니다데이터모집단수모집단엘렌비셴샤프트모집단엘렌비셴샤프트모집단엘렌비셴샤프트모집단엘렌비셴샤프트,퓨전판타지
선독점전직용병의검사생활,전설적인용병검사가되다,현대판타지퓨전
선독점이세계던전마왕이되었다,그냥공무원으로가늘고길게살면서적당히연애하는아아니연애는좀많이하고흐흐아무튼그렇게살고싶었는데던전마왕이되어버렸다전작롬대륙견문록권완오픈마켓으로성공하라권완국민아이돌프로듀스권완내가마인이된이유권완,현대판타지판타지
선독점톱스타가재능싹쓸이함,어중이떠중이던안도현에게찾아온마지막기회,현대판타지판타지
선독점아빠한테다배움,세상이좆됐다그가학수고대하던일이었다왜냐면그는망한세상의전문가이기때문이다,퓨전판타지
정령왕의성장일기,초등학교입학을앞두고원인모를병에걸려서걷지를못했다몸이점점굳어가서학교에다니지못하고년이넘도록누워서지냈다그렇게시간이흐르고흘러살이된어느날극단적인선택을했다눈을떠보니병원이었고살로보이는어린아이가되어있었다원래는살이지만초등학생정도의행동을보이는윤시우의성장스토리,퓨전판타지
선독점로맨스판타지로떨어진급,급헌터주환영자신이읽던로맨스판타지세계로떨어지다,판타지퓨전
선독점게임판타지,소드마스터가온은어쩌다손댄온라인게임에파고들었다방구석소드마스터의갱생기,게임퓨전
회귀자의로드투재벌,당신은곧죽습니다워커홀릭이현우일에미쳐기획조정실부실장이라는자리까지는겨우올라왔는데죽는다고이렇게마지막순간교통사고를당한임산부를살리고쓰러지고마는이현우그녀의남편이제는저승의고위관리의도움을받아년으로돌아가게된다더이상의야근은이제는쉽게쉽게가자웬만한건다아니까해피워라밸라이프를목표로하는이현우의승승장구라이프가지금시작된다,현대판타지
선독점깡으로싸우는검사,들어는봤는가사법연수생출신깡패다시살아난그가검사가되어대한민국을정화한다,현대판타지퓨전
선독점피해망상의연애,윤우의마음은팔리지않는도자기였다윤우의삶에서는단한명도윤우를좋아하지않았다단돈원만불러도윤우의모든것을가져갈수있었을텐데윤우는그런작은마음을주기도아까운존재였던것이다누구도좋아하지않는윤우원에도팔리지않는자신을윤우는좋아할수가없었다사람은누군가자신에게가격을매겨줄때그제서야자신에게가치가있다고믿을수있다그런데아무도주워가지않던윤우의마음에처음으로입찰가를제시해주는사람이나타났다그녀는심지어원만제시해도마음껏가져갈수있는상품에너무큰가격을제시해주었다그제서야윤우는자기를사랑해도된다는허가를받은것만같았다세상많은사람들중오로지그녀만이그런허가를내려줬다이제야알것같다왜다른사람들은혼자있을때천장이자길눌러죽일것같은불안에시달리지않는지왜다른사람들은사람을만날때말한마디로미움받을까전전긍긍하지않는지,로맨스현대판타지
선독점발롱도르타는역대급미드,대한민국에나타난대형미드필더빅클럽의중앙을책임지는단한명의중앙미드필드모두가바라던그런선수가나타났다,스포츠
선독점급헌터가된해석학자,해석학자서민혁평생해석학을연구했지만아무런성과도내지못하고죽었다하지만과거로돌아온그가눈을떴을때던전의모든언어가해석되기시작했다,현대판타지퓨전
선독점위대한가문의회귀자,추방되고나서야재능을찾은서태하후회가득한삶을살고죽은그가눈을떴을때어린시절로돌아왔다,현대판타지퓨전
선독점필드의근본,수많은노근본유망주들의멘탈을쳐박살내는요소는크게네가지로나뉜다겉멋돈에환장연상의가슴큰여친같은튜터근본이라고는찾아볼수없는축구선수오민호다시시작하다,스포츠현대판타지
선독점재벌아들은노빠꾸상남자,미친개로불리며해결사로살다죽었다재벌아들석동혁으로환생했다역대최고재벌을향한석동혁의거침없는질주가시작된다,현대판타지
선독점회귀적반로환동,반로환동했는데시간회귀까지,무협퓨전
선독점회귀적반로환동,반로환동했는데시간회귀까지,무협퓨전
선독점회귀자의성공라이프,퇴사만하면꽃길이펼쳐져있을줄알았다퇴사만하면성공할줄알았다퇴사만하면다잘될줄알았다하지만세상은그리만만하지않았다,현대판타지퓨전
선독점내상태창에괴물이산다,년차급헌터김진수어느날해치운몬스터가상태창에들어왔다헌터레이드상태창방치형빠른성장,현대판타지판타지
선독점무림맹주의커피가게,죽음앞에서후회를깨달았다그리고시작된새로운삶기사에서영주로영주에서이제는후회없이내달리고싶다,현대판타지퓨전
선독점회귀한기사는후회하고싶,길다면길고짧다면짧은젊은시절의건달생활과거를청산하고제대로살아보고자고향으로향했다그리고변함없이날맞아준고향과할매의유지를이어받아떡볶이가게를운영하고자하는마음이생겼다가슴속에별을달았는데무엇인들못하리가슴에별을단남자요리사의길을걷다,판타지
별단요리사,무림을통일하고현대로귀환한천마그런데몬스터가출몰하고헌터들이날뛰는세상이라니뭘더싸워그냥식당이나하련다천마신검으로고기썰고천마신공으로요리하여서빙하는천마식당오늘도정상영업합니다먼치킨일상물코믹힐링,현대판타지
선독점천마식당,사물은인간의기억을저장한다그리고나는그기억들을들을수있다타인의기억을듣는회사원의쇼핑몰성공기의사실에의회사원경영재벌직장현대판타지,현대판타지무협
선독점기억을듣는회사원,딱하루라도좋으니미남으로살아보고싶었던평범한신입사원도진훈교통사고로인해그의인생이모조리바뀌었다,현대판타지판타지
선독점얼굴천재로태어난신입사원,여자들의공간화장품가게에들어간오태식그에게상태창이나타났다,현대판타지퓨전
선독점화장품가게의남자직원,개같은이세계살아남으려면잡캐가될수밖에없었다,현대판타지판타지
선독점만렙잡캐,비루한인생막장유신먼치킨이되어돌아오다,퓨전판타지
선독점돌아온먼치킨이너무강함,년차베테랑스트라이커박태경회귀했는데이게웬걸살이된것도모자라무언가나를성장시켜준다축구성장발달프로그램이가동됩니다,퓨전
선독점회귀했는데축구가너무쉬움,길드소속중견마법사로살다가년전마법학교입학전날로돌아갔다몸에있던마나가몽땅사라져버린채로,스포츠현대판타지
선독점마법학교천재가되었다,부상으로은퇴했던골든보이강요한그가돌아왔다,판타지퓨전
선독점천재스트라이커의회귀,세계최강의헌터이준혁인류를위해고생만하다가인생회차를시작했다이번생은평범한삶을살아볼까했는데뭔가좀이상하다,스포츠현대판타지
선독점저기요능력치가좀이상,게임세상으로넘어왔다그런데군인이다제기랄강철의소드마스터리메이크판,현대판타지퓨전
선독점강철의소드마스터개정판,현대판타지재벌회귀황금전쟁세계금융대전폭망한재벌가세다시기회를얻다세계제금융권력을향한그의도전,퓨전판타지
선독점재벌집서자그레이트어게인,한시대에한사람언제나최강자에게로수렴하던역사의흐름이끊겨버린땅그고고한물길을자신에게로돌리려는욕망의틈바구니에서전설은태어난다교차하는검기어지러운혈향을뚫고하늘에닿아라,현대판타지판타지
개정판천검무결,어둠으로물든하늘을뚫고솟아오를위대한창룡의혼이여위선을찢어발기고천하를밝히리라,무협
창룡혼,용은지겹다이젠곰의시대야지금까지이런곰은없었다전지전능귀염뽀짝슈퍼아기곰고미전직대학원생김수하던전에서슈퍼먼치킨아기곰을만나다키우거라네키우라고사상최강의힘을가진슈퍼아기곰고미와함께하는즐거운힐링라이프나는이제놀면서강해진다개그힐링육아일상물던전성장,무협
선독점내아기곰이너무강함,부자가되자나도가족도,현대판타지판타지
선독점회귀자의로열라이프,무협지다정검객의연재가중단됐다독자님이다정검객을리메이크해주세요조연캐릭터에빙의한열혈독자의무협지리메이크,현대판타지퓨전
리메이크검객,한때열풍처럼유행했다는연예인들의부캐만들기설마내각성조건이부캐였을줄이야실패한헌터사관학교졸업생에서부캐로세계최강으로우뚝서는유기훈의성장성공기회귀던전레이드상태창본작품에등장하는인물지명지역단체회사정당국가등은모두허구임사실과관계없음,무협퓨전
선독점부캐로세계최강,타고난특성이개개인의삶전반을결정짓는세상보잘것없는농사꾼의특성을타고태어났지만기사의꿈을포기하지않은채쉼없이노력하던에르빈그에게어느날기적이일어났다,현대판타지판타지
시골농가외동아들,복수를위해자신을버린검객과모두를가졌음에도무엇하나자신의것으로만들수없는소년검객의피는소년의마음을적신다잔악한인간군상들의처절한아귀다툼장대한중원을배경으로영웅과마웅의극한대결이펼쳐진다,판타지
정검록,쓸모없는직업이었던보모하지만그진가는판타지세계에서한남매를만나게되면서발휘하기시작한다판타지의보모인내가현대에서급헌터가되기까지,무협
이세계보모급헌터되다,오늘또다시저택은불타올랐지만더이상은이전삶과같지않을것이다나의가문을위해그리고세상을공허하게만드는것들을베어내기위해,퓨전판타지
선독점몰락한남작가의회귀자,배팅볼투수에불과했다그러나불현듯기적이일어났고이제는꿈의무대를제패하기로마음먹었다,판타지
선독점마운드위의천재투수,평생을군에서살아온가르드왕국동부군천인장요한젊은나이에도불구하고크고작은백여번의전투에서단한번도패한적이없어불패의요한이라불릴정도로우수한군인이지만상관이패배의책임을뒤집어씌우는바람에어쩔수없이전역을하게된다영원히있을것같았던군대에서나오고보니가족도갈곳도없는막연한처지기억속에희미하게남아있는고향에한번가보기로결심하고신임하는부하예찬과함께귀향길에오르는데,스포츠현대판타지
황제세상을삼키다,공손찬의아들이되었다삼국지세계로들어섰다,판타지
선독점삼국지공손찬아들이되었다,내이름은헤라클레스다저는이민혁입니다이름이왜그모양이냐이름이왜그모양이세요발칙한놈이군당장덤벼라선공은양보하겠습니다나는홀로신들의탑을오른다대신제가이기면그곤봉저주셔야합니다,대체역사판타지
선독점신들의만렙잡캐,트럭에치여환생한곳은년의영국일어나보니전함의함장이되어있었다배이름이리펄스라고그런데미국이랑전쟁을한단다,현대판타지퓨전
선독점대영제국함장이되었다,눈을떠보니화재에휘말리기전으로돌아와있었다,대체역사전쟁밀리터리
선독점얼굴천재안무가가되었다,신입매니저의눈빛이수상하다이상한곳을보는매니저의이야기,현대판타지판타지
선독점어딜봐요매니저님,지도에도나오지않는작은마을고성그곳사람들은모두가방씨를쓰는집성촌이다이곳고성사람들의특징은작은목소리를내지못한다는것목소리가우렁찬만큼성격도화통한사람들이다주인공방대운은좁은고성에서벗어나더넓은세상에나가자신의꿈을펼치려하는데도저히줄어들기미가보이지않는우렁찬목소리는방대운에게각양각색의경험을선사한다올곧고화통한방대운의좌충우돌무림생존기,현대판타지판타지
고성방가,소중한것을잃는데얼마나많은시간이걸리는지아나모른다면내가가르쳐주지마를멸하는자데몬이터그전설이시작된다,무협
데몬이터,시련을받고미궁에떨어졌는데양봉하게생겼다,판타지퓨전
선독점꿀벌로먼치킨이되었습니다,천재엔지니어의능력을각성합니다스킬관찰이활성화됩니다천재엔지니어강두팔보다높은곳으로성장하라,퓨전판타지
엔지니어강두팔,평범한공무원이었던나어느날자고일어났는데악랄하기로유명한사천당문의차남으로빙의됐다예령아이게뭐야당연히독이죠공자님자드세요쭉쭉시작부터독이냐,판타지
선독점빌어먹을사천당문,더원그라운드망겜의랭킹위가대세게임에합류한다,무협퓨전
선독점망겜스트리머가너무강함,능력자들로이루어진영웅의시대랭킹에오른영웅은막대한수입과명성을보장받으며상위의부귀영화를누리게된다영웅아카데미수석졸업자인한시혁은자신의미래역시그럴줄알았다하지만탄탄대로일줄알았던한시혁의영웅인생은한없이꼬여버리고그는영웅협회와빌런연합에무언가비밀이있다는것을알아내는데,게임퓨전
빌런으로전직합니다,마왕이된용사용사가된마왕숙적이었던용사와마왕의영혼이바뀐채펼쳐지는각자의삶용사최종보스와몸이바뀌다,판타지
최종보스와몸이바뀌다,송광사의승려만전이되었다아비는고려천하를손에쥐락펴락하는권신최우란다그리고여몽전쟁이년후다인생망했다실재하는인물단체지명과관계없습니다,판타지
선독점최항고려의깃발을지켜라,아이돌블루파이브의리더무대위에서죽고아기로환생했다몸은아기지만재능은넘치는아기신지후의이야기,대체역사퓨전
선독점다재다능아기방송,투귀독진승려로환생하다,현대판타지
선독점패기로운소림생활,김정률퓨전판타지소설살기위해싸우는것이아니다그러나지금은살아야한다인류최후의전쟁에서살아남은단한사람동북아시아저항군소령한성고려무사가되어복수의날을준비한다무림이여판타지대륙이여그의위명을기억하라철갑검마한성이다시쓰는무림의역사인류의역사,무협퓨전
소드엠페러,작곡가의꿈을포기한장기로과거로돌아왔더니사람들에게서멜로디가들린다연예계음악프로듀서치트키,판타지퓨전
선독점작곡천재의멜로디,열혈검사재벌가귀족검사되다귀족검사서울수도권주요보직에서만근무하는검사,현대판타지드라마
선독점장모님사위는귀족검사,여유를잊으며살아왔던태영에게어느날전생의세계가똑같이구현된게임이나타났다이번에는꼭정령들과힐링하면서여유롭게인생을즐길거야몬스터를잡고마룡과싸우는건한번으로족해남들이미친듯이몬스터를사냥할때나는나만의유토피아에서정령들과힐링한다귀여운정령들과함께하는소소한힐링게임판타지,현대판타지퓨전
힐링하는정령사플레이어,대한민국창작소설공모대전최우수상수상작무신관우를비롯해수많은영웅과호걸을탄생시킨황하의동쪽그중에서도태원일대를가리키는지역을하동이라불렀다그런하동의중심인태원의패자삼호방의장연우는심각한표정으로이맛살을찌푸리며생각에잠겼다,판타지게임
선독점양생록살려야,,무협퓨전
선독점척준경이달라졌어요,소드마스터척준경이되어버렸다그런데고려역사도알고있다고,대체역사판타지
축복의천신계,뭐야이건게임이아니잖아아예다른세상이잖아검과마법의세계에서눈을뜬이현우그의눈에는게임천신계의시스템이보였다마법과전투어느쪽이든애매한직업전투마법사하지만그것은이세계의법칙을뛰어넘는존재였다내가잘못생각했어이건저주가아니었어에쥬라라는새이름을얻은이현우그에게내린최고의축복천신계현실과게임두개의차원이융합해가는세상마법사의한계를초월한그의행보가대륙을경악시킨다,퓨전판타지
선독점마운드로돌아왔다,마운드를떠났던유망주대학생이되어다시마운드를밟는다,스포츠현대판타지
선독점나혼자만능에이전트,선수육성우승성공내손안에있소이다에이전트시스템야구축구선수육성인생역전감독단장,스포츠현대판타지
선독점뱅퀴어더드래곤,이세계에환생해서좀도둑으로연명하던지구인빅토르어느날갑자기위대한드래곤뱅퀴어의부관이되다원제원작번역김도희서동욱검수정대단,퓨전판타지
선독점즐거운아포칼립스생활,지구가멸망했는데너무즐겁다힐링영지물좀비퇴치,현대판타지퓨전
선독점몽골에서유럽까지,세기몽골유럽원정기병대영지물편돌이에서몽골시대로전생한주인공의유럽원정일대기,대체역사전쟁밀리터리
선독점농사로이계평정,부당해고당한식품연구소의수석연구원김태호농사로두세계를좌지우지한다,현대판타지판타지
선독점영주가너무잘한다,하루아침에몰락해버린귀족가하루아침에생긴천억의빚하루아침에맡게된텅빈영지맡아보니영지민이한명도없다고없어도상관없다명영지로시작해도세계를먹어주마,판타지
선독점흙수저회귀로국회의원되다,우리진짜정치한번해봅시다복마전같은여의도나는다시그곳에발을내디뎠다,현대판타지판타지
선독점환생자의재벌테크,로열그룹사람들한테죽음을당한후그집핏줄로태어난최영재그러나정작과거로돌아가보니로열가가아닌중소기업청명의사장아들이었다이처럼출생의비밀과함께복수를다짐한주인공은극단적인성격의소유자다그런데그의기억과자아에깃든영혼으로시간이지나며점점바뀌어가는데이소설은식품과유통을통해청명을고속성장시키며밀레니엄전후에야망을불태우는한남자의이야기다필로스의이전작품년택틱스권완결년퍼스트터치권완결년풋볼매니지먼트권완결년재벌매니지먼트권완결년스타기업인권완결년급구단매니지먼트권완결외전포함,현대판타지대체역사
선독점막내가재벌접수,재벌집막내아들도먹고살려면사냥해야합니다,판타지현대판타지
선독점퇴물인줄알았더니월드배,선행을하면다음생에복을받을거에요그런데왠걸눈을떴더니쫒겨나기직전의퇴물아이돌이돼버렸다이게복이라고,현대판타지퓨전
선독점추마환생,추한얼굴때문에한평생고통스러운삶을살아온추마천하제일미남이되어새로운삶을시작하다,무협판타지
선독점반강제로월드클래스,나는레전드들과함께한다현실에서도그리고꿈속에서도,스포츠판타지
사라진그림자,비급무극진경을완성한전설적인무림고수태허진인그는강호의혼란이가라앉을때까지무극진경을공개하지말라는유언을하고는사대제자들에게진경의비밀이담긴그림부채퉁소문병을선물로남긴다십수년이흐른어느날살수무영객은정체모를인물로부터청부를받고태허진인의사대제자중맏이인모충연을습격하여무극진경의소재를추궁한다그러나예기치못한상황에무영객은급히물러나고모충연의목숨은경각에달한다결국모충연은제자관조운에게수수께끼같은한시를남기고는숨을거둔다모충연의임종과함께환관의비밀조직은화사가모습을드러내관조운에게무극진경의행방을캐묻고은화사를견제하는황궁어림군금의위역시무극진경을찾기위해관조운을쫓는다무림맹에서도강호인의일은강호인에게라는명분하에무극진경을손에넣기위해관조운을찾는데,무협
리얼강호,강호는진짜리얼했다보다더럽고보다위험한것이것이진짜무림이다평범한약초꾼의손자화죽당의꼴통무강열살어느날우연히할아버지가놀라운무인이라는것을알게된다그러나아무리졸라도무공을가르쳐주지않는할아버지결국친구까지동원하여가출을감행했으나무공을배우는길은멀기만하고가르쳐주지않는다고해서지레포기해버리면아무것도되지않는다막일을하면서도무공의극의를찾아라강호는힘만믿고올라온촌놈이쉽게성공할만큼만만한동네가아니다비겁농담이겠지목숨이오가는싸움에비겁이고정정당당이고가무슨상관이냐이기면살고지면죽을뿐이다유성의신무협장편소설리얼강호,무협
선독점우주에서각성자가살아남,각성우주생존괴물비밀단체무가유사지구를찾아가기위한거대우주선아크호그안에서벌어지는각성자들의이야기우주에서각성자가살아남는법우살법지금시작합니다,현대판타지퓨전
선독점대충망한판타지의기사,독기로오염된대지식인종과괴물들이활보하는세상안전지대에서만사회를유지할수있는대충망해버린판타지세계그세계에서꿈과희망을찾아모험하는기사아르센의이야기판타지약간아포칼립스환생상태창없음,판타지퓨전
선독점클래스마법사전생하다,죽은줄만알았던내가눈떠보니어린아이몸이번에는마탑방구석폐인으로살지않을것이다돈과명예를위한새로운삶을위하여,판타지
선독점은퇴기사학개론,은퇴한기사돌아오다,현대판타지퓨전
마신의검,블루티어영지의개망나니라드막시어스어쌔신의검에죽어무림에서눈을떴는데평범하게살던인생에마가끼어도제대로끼었다우연히무덤가에서주운신마제일검착혼아니그것은전생의마계드래곤인생은삼세판이다망나니에서무림공적으로또다시검왕이되기까지삼생의기억을간직한라드막시어스전직신족의왕페어리타티와그가펼치는기상천외한대륙기행기,판타지퓨전
드라마메이커,드라마메이커시놉시스천부적인재능을가졌지만고스트라이터로이용만당하다가살해당한드라마작가차정민그의능력을안타까이여긴특별한존재에의해년전으로회귀한다그에더해드라마메이커라는특별한능력까지얻게되고비참한죽음을맞이하고영광을모두빼앗긴지난생과같은실패는다시반복하지않는다자신의성공과함께세상을바꾸기위한드라마작가차정민의기적같은감동의이야기,현대판타지퓨전
선독점승승장구연예계생활,경험치만렙초짜배기매니저의성공기,현대판타지드라마
선독점이세계생활모험기,변방에살던유목민소년아힌은살이되던날꿈에서전생을자각했다판타지세계에서다시태어났다는걸알게된그는촌구석에서벗어나모험을하겠다는꿈을꾸게된다그리고살이된그는예상치못한인연을만나초원을떠날기회를얻게된다가볍고밝은판타지모험생활기를지향합니다,퓨전
선독점천마를삼키다,년간살아온인생이거짓이었다도둑놈인내가멸문지화당한명문세가의삼대독자였다니,무협
다프,차원의문을열고나타난신족과마족그들의뛰어난신체능력과마법에인간은절망할수밖에없었다그러나무공을익힌무인들과마법을익힌마법사들그리고과학의힘으로인간은신족마족과함께사는세상을만들어나가는데,판타지퓨전
레전더,태풍마저날려버릴거침없는쾌감질주레전더머리쓰는건딱질색인게으름의대명사레이언부모님께등떠밀려보닌아카데미에입학학교한번편하게다녀보자선생부터때려눕히며아카데미를쥐락펴락하는이단아로떠오르는데본도서는제공사가변경되어재출간된작품입니다이용시참고부탁드립니다,판타지
선독점만렙투수가타격도잘함,에서만승을올린전설적인대투수유정상투수의신이라불리우던사나이가이제는타격까지섭렵하려한다두번째삶에서는이도류투타겸업로간다투수의신이타자의신이되기까지바야흐로전대미문의역사가시작되려한다,스포츠현대판타지
선독점환생여포이계정벌기,백문루에서최후를맞이한여포검술명가의망나니로빙의했다,퓨전판타지
선독점마법을그리는대마도사,환상의이계를꿈꾸는이강현그런데막상닥친이계는가혹하기만하다이제목표는생존이강현의고단한분투기를시작합니다,퓨전판타지
선독점지하벙커신드롬,자기가핵전쟁에서살아남았다는스트리머를보았다단순히컨셉으로생각했건만그녀는방송중에괴한에게참혹하게살해당했다다음날도그다음날도방송을볼때마다그녀가계속죽는다,현대판타지공포미스테리
선독점패황이돌아오다,일보에땅이흔들리고이보에하늘이흔들리니삼보엔인세가뒤집혔다홀로무림과대적한무림사상최악의거마앞을가로막는모든것을짓밟는패도를걸어온절대자무림과관군의연합병력만이그의앞에서무릎꿇고만의피와시체가평야를뒤덮었을때사람들은그를이리불렀다혈패황이라고그런그가다시돌아왔다,현대판타지무협
선독점사냥꾼이정령을숨김,북방의야만인가문크루거남작가의후계자주렌전생의기억이있는그가세상에몇없는정령사로각성했다,판타지퓨전
선독점네크로맨서가너무강함,본게임을우승하신분의소원을한가지들어드리겠습니다그소원이어떤것이든어느날문득떠오른문장이내삶을바꿔놓았다,현대판타지퓨전
선독점두번사는미대생,신입생인데경력은년넘음,현대판타지판타지
선독점핵재벌이돈을숨김,주인공은과거로회귀함과동시에절세미남으로빙의환생한다여자들은주인공의잘생긴얼굴과의훤칠한키근육질의몸매쿨한성격에매료된다하지만주인공은수많은미녀들을뒤로한채초거물이되기위해서묵묵히앞만보고달려간다,현대판타지퓨전
선독점환생했는데또포칼립스,좀비한테물려죽고판타지세상에환생했다현대문물이그립긴했지만좀비볼일없는것만으로도만족하고살고있었다망할놈의좀비아포칼립스가또터지기전까지는로우파워중세좀비,판타지퓨전
선독점소환학원의먼치킨,내소환수가없으면남의소환수를쓰면된다,퓨전판타지
선독점슬기로운무인생활,나와함께천하를노려보자동생아봐주세요형님,무협판타지
선독점재벌집장녀의고양이가되,니아옹나는벌을받는중이다애오오이번생은고양이다,현대판타지퓨전
